epoch,training_loss
1,0.6689756065607071
2,0.43379886200030643
3,0.3746030032634735
4,0.34883784626921016
5,0.362745963037014
6,0.34096499532461166
7,0.35378481075167656
8,0.37626809254288673
9,0.3391875314215819
10,0.3195432635645072
11,0.34335674593846005
12,0.306175430615743
13,0.33667850370208424
14,0.30654598275820416
15,0.3221023380756378
16,0.34541959315538406
17,0.288786372790734
18,0.2869410825272401
19,0.3151789183417956
20,0.28123776863018674
21,0.3635977233449618
22,0.2529087873796622
23,0.3025400253633658
24,0.255533200999101
25,0.281221700211366
26,0.3003079295158386
27,0.3067067476610343
28,0.28275010486443836
29,0.25503423313299817
30,0.2955274395644665
31,0.2745960367222627
32,0.2658184841275215
33,0.30647817129890126
34,0.25097833201289177
35,0.28681060920159024
36,0.24711967632174492
37,0.27936194961269695
38,0.22295490155617395
39,0.22862604757150015
40,0.2717566229403019
41,0.257845235367616
42,0.2580450860162576
43,0.25749161715308827
44,0.26520977293451625
45,0.259746290743351
46,0.22818908095359802
47,0.24990782390038171
48,0.2721664408842723
49,0.26656510432561237
50,0.3070652410387993
51,0.2602970600128174
52,0.26599862550695735
53,0.2559755779802799
54,0.2726924928526084
55,0.21908237164219221
56,0.31213654826084775
57,0.3066740669310093
58,0.23435582344730696
59,0.23651768391331038
60,0.2537886823217074
61,0.2200473373134931
62,0.24391361077626547
63,0.2779603476325671
64,0.21750449761748314
65,0.22539546340703964
66,0.26166850452621776
67,0.23227615281939507
68,0.23919606705506644
69,0.2226495978732904
70,0.25263936445116997
71,0.22213781997561455
72,0.2412879317998886
73,0.2348839392264684
74,0.27248768756786984
75,0.24182139709591866
76,0.26049452895919484
77,0.22264339402318
78,0.23623743342856565
79,0.2529347687959671
80,0.23969212422768274
81,0.22197866688172022
82,0.21081500624616942
83,0.22378291934728622
84,0.22863521675268808
85,0.2293449112524589
86,0.22037899494171143
87,0.2856412045657635
88,0.19734741126497587
89,0.2567751581470172
90,0.25506141036748886
91,0.2656206364432971
92,0.2542210544149081
93,0.19000378251075745
94,0.21119539812207222
95,0.21935047830144563
96,0.1943353811899821
97,0.21460315212607384
98,0.22735794074833393
99,0.19728870689868927
100,0.22420905530452728
101,0.23951157803336778
102,45.656491915384926
103,32.28186798095703
104,25.35682503382365
105,21.698723634084065
106,19.466535568237305
107,17.969554265340168
108,16.931480566660564
109,16.057898203531902
110,15.388712565104166
111,14.636326869328817
112,14.036904493967691
113,13.580501794815063
114,12.969369570414225
