epoch,training_loss
1,0.6729552497466406
2,0.5211341058214506
3,0.4417114853858948
4,0.4342043822010358
5,0.44217923283576965
6,0.37200429663062096
7,0.3835981513063113
8,0.3328677328924338
9,0.34850913534561795
10,0.3743087823192279
11,0.31170036643743515
12,0.3173289895057678
13,0.33229537059863407
14,0.3515409131844838
15,0.31453696141640347
16,0.2870468646287918
17,0.30875564366579056
18,0.3366348271568616
19,0.2989876369635264
20,0.28341011827190715
21,0.2642163832982381
22,0.27807295322418213
23,0.29298801099260646
24,0.2878996779521306
25,0.28956852729121846
26,0.25592559824387234
27,0.2518665703634421
28,0.24041342114408812
29,0.29110200703144073
30,0.28584300478299457
31,0.24769300346573195
32,0.2624801167597373
33,0.26946835219860077
34,0.3125544513265292
35,0.23481122155984244
36,0.28154337281982106
37,0.299117062240839
38,0.27540351698795956
39,0.30174024403095245
40,0.23808486387133598
41,0.28596962864200276
42,0.2567666160563628
43,0.22117564330498377
44,0.2390144964059194
45,0.2529044138888518
46,0.2813512446979682
47,0.25928810487190884
48,0.2477330838640531
49,0.2650972343981266
50,0.2264214170475801
51,0.2463041146596273
52,0.2518020135660966
53,0.3130483130613963
54,0.2356474238137404
55,0.2699809322754542
56,0.28828539699316025
57,0.19897315527002016
58,0.2372090443968773
59,0.2407955303788185
60,0.26935774460434914
61,0.23063903798659643
62,0.2284720577299595
63,0.22148953999082246
64,0.2175455465912819
65,0.23786056910951933
66,0.2946939704318841
67,0.25794579833745956
68,0.2714743452767531
69,0.23539952064553896
70,0.22749929378430048
71,0.23046758025884628
72,0.21973398452003798
73,0.23683404922485352
74,0.2338978461921215
75,0.24679398660858473
76,0.23195850724975267
77,0.27149523173769313
78,0.2335028424859047
79,0.20075230114161968
80,0.24540533870458603
81,0.22331455598274866
82,0.19797707597414652
83,0.22522110616167387
84,0.2427776294449965
85,0.20914354920387268
86,0.21810862918694815
87,0.22078992302219072
88,0.22571536153554916
89,0.2335172841946284
90,0.2759031727910042
91,0.22498749693234762
92,0.2160016087194284
93,0.24764307464162508
94,0.25560365182658035
95,0.2335350438952446
96,0.19983861098686853
97,0.21634129310647646
98,0.2259930701305469
99,0.206039280941089
100,0.248709786683321
101,0.24724429721633592
102,44.59991455078125
103,31.494211037953693
104,25.04451910654704
105,21.65476910273234
106,19.38999064763387
107,17.938105583190918
108,16.844500700632732
109,15.98295005162557
110,15.193814833958944
111,14.4858771165212
112,14.03279479344686
113,13.440231959025065
114,12.944831609725952
115,12.41557534535726
116,11.93292768796285
117,11.50235915184021
118,11.075979709625244
119,10.656021436055502
120,10.308623472849527
121,9.955965995788574
122,9.568239053090414
123,9.314380486806234
124,8.979835828145346
125,8.786830027898153
126,8.441656668980917
127,8.219960927963257
128,8.014071782430014
129,7.867069641749064
130,7.547977447509766
131,7.23898720741272
132,6.9436328411102295
133,6.750377098719279
134,6.645050962766011
135,6.422221899032593
