epoch,training_loss
1,0.7518596251805624
2,0.7152845114469528
3,0.7277969121932983
4,0.6746148616075516
5,0.6583189939459165
6,0.6517095615466436
7,0.6413806776205698
8,0.6241442238291105
9,0.6327444687485695
10,0.6376742025216421
11,0.5850376312931379
12,0.6264856432874998
13,0.6074984222650528
14,0.6713600431879362
15,0.5737244784832001
16,0.636095255613327
17,0.588848610719045
18,0.6154278938968977
19,0.585664726793766
20,0.5855233321587244
21,0.5877465705076853
22,0.5595447967449824
23,0.5761511052648226
24,0.5841516380508741
25,0.5769743348161379
26,0.5510095978776614
27,0.5878859038154284
28,0.5839357400933901
29,0.5460386797785759
30,0.5360509033004442
31,0.53293127566576
32,0.5641635060310364
33,0.5651790350675583
34,0.5445168390870094
35,0.5409781485795975
36,0.5186392764250437
37,0.526801235973835
38,0.5202274719874064
39,0.5161854699254036
40,0.5075878153244654
41,0.5166674181818962
42,0.5625995149215063
43,0.5301268870631853
44,0.49882519741853076
45,0.5331774031122526
46,0.5465325713157654
47,0.5013220633069674
48,0.49952779958645505
49,0.5027925744652748
50,0.5249151314298311
51,0.5421284859379133
52,0.5108412479360899
53,0.5352598478396734
54,0.525349756081899
55,0.547259454925855
56,0.5582231630881628
57,0.5429559722542763
58,0.49955087155103683
59,0.5192423611879349
60,0.4704604372382164
61,0.4879601721962293
62,0.5269213616847992
63,0.5229285061359406
64,0.4948509360353152
65,0.5233969986438751
66,0.5036210219065348
67,0.4762136985858281
68,0.4855792795618375
69,0.47378721088171005
70,0.4953219046195348
71,0.5187267437577248
72,0.47611110657453537
73,0.5199239328503609
74,0.47625984996557236
75,0.449429785211881
76,0.5126335372527441
77,0.4757932002345721
78,0.47050580382347107
79,0.4781232749422391
80,0.5150676891207695
81,0.4574757566054662
82,0.4793669631083806
83,0.49601492534081143
84,0.5060206602017084
85,0.4588623916109403
86,0.43605615943670273
87,0.4785825063784917
88,0.49523361772298813
89,0.5040047764778137
90,0.4944341679414113
91,0.4585023298859596
92,0.5000936860839525
93,0.49170906841754913
94,0.4436975071827571
95,0.45030903071165085
96,0.45785952111085254
97,0.47076322386662167
98,0.47499099125464755
99,0.4973156650861104
100,0.4795467058817546
101,0.4593909780184428
102,46.448744455973305
103,34.46155071258545
104,27.53165578842163
105,23.506408373514812
106,20.96034034093221
107,19.17434549331665
108,17.855257670084637
109,16.867220560709637
110,16.23988429705302
111,15.446062008539835
112,14.539308071136475
113,14.056749184926352
114,13.540665785471598
115,13.155195156733194
116,12.537193536758423
117,12.023022254308065
118,11.62935757637024
119,11.43586802482605
