epoch,training_loss
1,0.718496153752009
2,0.5371869802474976
3,0.4493704040845235
4,0.385796715815862
5,0.3565658703446388
6,0.3136444613337517
7,0.32866155977050465
8,0.3355963019033273
9,0.36270974079767865
10,0.31229787816603977
11,0.3234504262606303
12,0.28649193917711574
13,0.2933289272089799
14,0.3146677960952123
15,0.2819485167662303
16,0.30737219129999477
17,0.2815677958230178
18,0.30797405665119487
19,0.2963893711566925
20,0.2732978090643883
21,0.32632328818241757
22,0.27915192892154056
23,0.3017498316864173
24,0.23725618422031403
25,0.2650328216453393
26,0.3226337830225627
27,0.2908845382432143
28,0.2616845443844795
29,0.27349285160501796
30,0.2916247881948948
31,0.25701136514544487
32,0.260687372336785
33,0.23884341989954314
34,0.27313799038529396
35,0.3012988157570362
36,0.276517890393734
37,0.2740132200221221
38,0.24952023103833199
39,0.2184381124873956
40,0.22946058586239815
41,0.2352888062596321
42,0.25714317709207535
43,0.24771118784944215
44,0.22125201051433882
45,0.2617947558561961
46,0.23049837226668993
47,0.234860739360253
48,0.2619447372853756
49,0.24338942021131516
50,0.27630388488372165
51,0.23303892835974693
52,0.2684743081529935
53,0.27716821307937306
54,0.242163876692454
55,0.1985679610321919
56,0.2519713801642259
57,0.2932441582282384
58,0.24335305268565813
59,0.2859710765381654
60,0.24471098308761915
61,0.2816529783109824
62,0.23780729124943414
63,0.23434621840715408
64,0.21927294259270033
65,0.2460228937367598
66,0.2552630255619685
67,0.2136769654850165
68,0.22154684364795685
69,0.2228652983903885
70,0.23050646608074507
71,0.2557712371150653
72,0.24099106900393963
73,0.24408442402879396
74,0.32161135971546173
75,0.2540194106598695
76,0.18082858746250471
77,0.22659015531341234
78,0.2162813867131869
79,0.22798582290609679
80,0.23466852121055126
81,0.2165749209622542
82,0.21867009500662485
83,0.21888463074962297
84,0.21341885129610697
85,0.21436228478948274
86,0.20597077471514544
87,0.20698600200315317
88,0.18833990643421808
89,0.2213192010919253
90,0.25002245604991913
91,0.24162030716737112
92,0.275480995575587
93,0.25174907346566516
94,0.21311120068033537
95,0.23547867933909097
96,0.2716940852502982
97,0.22078914195299149
98,0.19112521161635718
99,0.23309223540127277
100,0.22869565958778063
101,0.20626044645905495
102,44.76695442199707
103,31.66945171356201
104,24.94055684407552
105,21.598309993743896
106,19.533648014068604
107,18.069146315256756
108,16.962514718373615
109,16.092427730560303
110,15.208706696828207
111,14.621894280115763
112,14.009040753046671
113,13.45198392868042
114,13.03357195854187
115,12.526920239130655
116,12.026130755742392
117,11.55084458986918
