epoch,training_loss
1,0.7571184960278597
2,0.643350129777735
3,0.6188804588534615
4,0.5951482599431818
5,0.563267707824707
6,0.5498153160918843
7,0.5599944564429197
8,0.5433353971351277
9,0.5288318178870461
10,0.4928284097801555
11,0.4913124387914484
12,0.5056726228107106
13,0.47900519316846674
14,0.47796746817502106
15,0.4752486456524242
16,0.4571029110388322
17,0.4578621604225852
18,0.4877704381942749
19,0.4690791801972823
20,0.4553761590610851
21,0.44451729275963525
22,0.4533862769603729
23,0.44460706277327106
24,0.46179245005954395
25,0.46942491693930194
26,0.44739717516032135
27,0.42344151030887256
28,0.44936615228652954
29,0.4183773994445801
30,0.41870142113078723
31,0.4219085763801228
32,0.4060748219490051
33,0.42192801291292364
34,0.42515894228761847
35,0.4264423901384527
36,0.3969742086800662
37,0.4526271711696278
38,0.43193581429394806
39,0.4457597082311457
40,0.42376619577407837
41,0.422020668333227
42,0.3977991207079454
43,0.4068286364728754
44,0.3855497322299264
45,0.401410002600063
46,0.4081993671980771
47,0.3830706490711732
48,0.3893420994281769
49,0.3903991309079257
50,0.3885134323076768
51,0.43017393892461603
52,0.40016007152470673
53,0.3651055341417139
54,0.3657042248682542
55,0.3788888400251215
56,0.367476073178378
57,0.3998374207453294
58,0.3855214769190008
59,0.36959350921890954
60,0.3768138858405026
61,0.3584190173582597
62,0.3676780949939381
63,0.3844135349447077
64,0.3596944131634452
65,0.3848260397260839
66,0.37943130460652436
67,0.3737746639685197
68,0.39254208315502515
69,0.362560972571373
70,0.3519430566917766
71,0.357220474969257
72,0.3628107553178614
73,0.3738227865912698
74,0.343558205799623
75,0.3768642924048684
76,0.3376815075224096
77,0.3880788412961093
78,0.3618985251946883
79,0.3664422577077692
80,0.3371611169793389
81,0.37849996848539874
82,0.34811984679915686
83,0.33816747638312256
84,0.3440680056810379
85,0.3581339825283397
86,0.33206111734563654
87,0.37107344378124585
88,0.32410459355874494
89,0.36871811612085864
90,0.34246492656794464
91,0.37364809621464123
92,0.33361064304005017
93,0.37767771970142017
94,0.3592968908223239
95,0.3590643731030551
96,0.31446039947596466
97,0.3356650932268663
98,0.3512741381471807
99,0.34034736589951947
100,0.339071048931642
101,0.3383847177028656
102,46.08947684548118
103,34.87270996787331
104,28.04349049654874
105,24.105512098832563
106,21.53326416015625
107,19.64760329506614
108,18.40675215287642
109,17.4599064913663
110,16.452378359707918
111,15.674951206554066
112,14.995704130692916
113,14.579055265946822
114,13.964035294272684
115,13.516905177723277
116,12.968987724997781
117,12.567246437072754
118,12.248380661010742
119,11.836772225119851
120,11.489830190485174
121,11.140902432528408
122,10.847912268205123
123,10.511226047169078
124,10.254111983559348
125,9.900388544256037
126,9.621596856550736
127,9.238197500055486
128,8.999888853593307
