epoch,training_loss
1,0.6460362308555179
2,0.5258630216121674
3,0.7123528917630514
4,0.5099876075983047
5,0.540540874004364
6,0.47993453178140855
7,0.4974146866136127
8,0.5764900909529792
9,0.4865940312544505
10,0.48217647274335224
11,0.5129140483008491
12,0.5303780668311648
13,0.5131135284900665
14,0.49808260467317367
15,0.49099022812313503
16,0.43623397250970203
17,0.46472766664293075
18,0.5185159742832184
19,0.47108525037765503
20,0.5110365549723307
21,0.49305521779590183
22,0.47043853004773456
23,0.460361381371816
24,0.44395742813746136
25,0.4406138327386644
26,0.46637528472476536
27,0.4564974837832981
28,0.43404057290818954
29,0.45374123255411786
30,0.4430420630507999
31,0.46832918458514744
32,0.430558400021659
33,0.4485938251018524
34,0.622156043847402
35,0.45261049932903713
36,0.4304448962211609
37,0.44179351296689773
38,0.40867895550198025
39,0.444657305876414
40,0.41305245293511283
41,0.5245099597507052
42,0.4542989830176036
43,0.44174503286679584
44,0.4486416776974996
45,0.500003394153383
46,0.5061451693375906
47,0.462708400355445
48,0.4828384882873959
49,0.5301799178123474
50,0.482374154859119
51,0.5021224253707461
52,0.46119169725312126
53,0.44636275039778817
54,0.4071118070019616
55,0.4413871831364102
