epoch,training_loss
1,0.7164767434199651
2,0.5745735391974449
3,0.5855823134382566
4,0.5296181042989095
5,0.5443388000130653
6,0.5373148620128632
7,0.5566461682319641
8,0.5708399564027786
9,0.5476365288098654
10,0.5328484202424685
11,0.5371802101532618
12,0.5350370282928149
13,0.5253254820903143
14,0.5447021126747131
15,0.5472441986203194
16,0.5517275507251421
17,0.5070573861400286
18,0.5391507372260094
19,0.546055423716704
20,0.5418738300601641
21,0.5754617055257162
22,0.5302857458591461
23,0.5587685580054919
24,0.4980928252140681
25,0.5472535640001297
26,0.5352964277068774
27,0.5313801368077596
28,0.5259251594543457
29,0.5367577945192655
30,0.531857060889403
31,0.5481858899195989
32,0.5451650147636732
33,0.5233360851804415
34,0.5040074090162913
35,0.5394650350014368
36,0.5511934260527293
37,0.5127594446142515
38,0.5329892834027609
39,0.5564873889088631
40,0.5095490018526713
41,0.562531886001428
42,0.5238044261932373
43,0.5072664866844813
44,0.5019908249378204
45,0.5119091346859932
46,0.5396168703834215
47,0.5318747709194819
48,0.5039171129465103
49,0.49439584215482074
50,0.516363300383091
51,0.5332842171192169
52,0.507504070798556
53,0.5191845720012983
54,0.5130402520298958
55,0.49726319313049316
56,0.5339213833212852
57,0.5025488957762718
58,0.5008682062228521
59,0.4993024120728175
60,0.5242689872781435
61,0.5044295564293861
62,0.5106004402041435
63,0.4892531956235568
64,0.49550922214984894
65,0.4786475971341133
66,0.4806168774763743
67,0.46717435866594315
68,0.4515356992681821
